"","X","DATE","Month","..MAX","..MIN","AW","SLP","MSP","DPT","RH","VP","Cat","..R.F"
"4437",4437,1981-02-23,"Feb",0.806007118679267,-0.238938851543573,-0.363222315775567,0.311723713618095,0.423882052106086,-0.291965771343657,-0.660223468875447,-0.402949260602513,1,0
"4438",4438,1981-02-24,"Feb",0.831062065237004,-0.199028554213281,-0.363222315775567,0.830988468131481,0.780158423183955,-0.588643753666425,-0.893824080118159,-0.633326627220447,1,0
"4439",4439,1981-02-25,"Feb",0.655675527762964,-0.179073215239922,-0.00218249543091017,0.943872709539352,0.90161560303712,-0.996576050093768,-1.15078475248514,-0.940496449377693,1,0
"4440",4440,1981-02-26,"Feb",0.630619625420298,-0.318760017128815,0.178337414741418,0.571362980781946,0.593920127058581,-1.12266417843424,-1.2675850581065,-1.02427003723876,1,0
"4441",4441,1981-02-27,"Feb",0.881172914137406,-0.318760017128815,-0.363222315775567,0.627805101485882,0.610120348231441,-1.27842014744711,-1.45446554710067,-1.10804362509983,1,0
"4442",4442,1981-02-28,"Feb",0.956338709595571,0.000524074287495424,0.178337414741418,0.684247222189818,0.699186969948511,-1.53801334661276,-1.33766524147931,-1.17087381599563,1,0
"4443",4443,1981-03-01,"Mar",0.680730474320701,-0.35867050476734,0.719897145258404,0.955158377717215,0.893520434555493,-1.21166755898436,-1.1040646302366,-0.996345507951737,1,0
"4444",4444,1981-03-02,"Mar",0.780952172121531,-1.07706004349342,0.178337414741418,1.00031483024329,0.942101329654842,-1.30808791738597,-1.38438536372785,-1.12898702206509,1,0
"4445",4445,1981-03-03,"Mar",0.705785420878438,-1.07706004349342,-0.724262136120224,1.1696411923551,1.0959490676441,-1.51576251915861,-1.47782560822494,-1.24068513921318,1,0
"4446",4446,1981-03-04,"Mar",0.480288034503972,-0.757775761768893,-0.543742225947896,1.31639621811097,1.12023457308896,-1.28583705456505,-1.50118566934921,-1.10804362509983,1,0
"4447",4447,1981-03-05,"Mar",0.455232132161305,-0.797686439715611,-0.182702405603239,1.07934206711737,0.990682224754191,-0.840820151814442,-1.15078475248514,-0.800873802942581,1,0
"4448",4448,1981-03-06,"Mar",0.605564678862538,-0.717865274130368,-0.363222315775567,0.955158377717215,0.869225044901025,-0.618311665072367,-1.05734450798806,-0.61238323025518,1,0
"4449",4449,1981-03-07,"Mar",0.881172914137406,-0.318760017128815,-0.363222315775567,0.910015705005561,0.877320213382634,-0.655396412862713,-0.847103957869617,-0.696156818116247,1,0
"4450",4450,1981-03-08,"Mar",0.831062065237004,-0.0792969009895336,-0.182702405603239,0.571362980781946,0.585824958576973,-1.10041331561332,-1.33766524147931,-1.00332664027349,1,0
"4451",4451,1981-03-09,"Mar",1.2068919983127,-0.27884952949031,-0.00218249543091017,0.00694177374258887,0.553434400440859,-1.27100316959562,-1.61798597497057,-1.42917571190058,1,0
"4452",4452,1981-03-10,"Mar",0.680730474320701,-1.07706004349342,0.178337414741418,0.537492196433837,0.626310685194695,-1.64926758998379,-1.4311054859764,-1.31049646243074,1,0
"4453",4453,1981-03-11,"Mar",0.555453829962135,-0.777731100742252,0.539377235086076,0.571362980781946,0.691091801466884,-1.4935116563377,-1.2675850581065,-1.21276060992616,1,0
"4454",4454,1981-03-12,"Mar",0.480288034503972,-0.318760017128815,-0.00218249543091017,0.571362980781946,0.634405853676303,-0.729565908443404,-0.987264324615244,-0.758987009012047,1,0
"4455",4455,1981-03-13,"Mar",0.455232132161305,-0.857552076019282,0.178337414741418,0.514920860078011,0.593920127058581,-0.655396412862713,-0.636863407751176,-0.633326627220447,1,0
"4456",4456,1981-03-14,"Mar",0.480288034503972,-0.478402157991087,-0.182702405603239,0.503621412085729,0.602025179749832,-0.848236988198842,-1.03398444686379,-0.947477581699448,1,0
"4457",4457,1981-03-15,"Mar",0.355011390145405,-0.0393862230427958,-0.363222315775567,0.639090769663744,0.699186969948511,-0.262298001404788,-0.473342979881277,-0.368043598993735,1,0
"4458",4458,1981-03-16,"Mar",0.605564678862538,-0.0992522399628929,0.178337414741418,0.537492196433837,0.618215516713068,-0.151043758033751,-0.193022246390022,-0.235402084880379,1,0
"4459",4459,1981-03-17,"Mar",0.380066336703165,0.000524074287495424,-0.363222315775567,-0.241411825243298,-0.0538514988249675,-0.655396412862713,-0.963904263490973,-0.661251156507469,1,0
"4460",4460,1981-03-18,"Mar",1.08161535395414,-0.757775761768893,0.178337414741418,-0.286568277769372,-0.061946667306576,-0.974325187272852,-1.17414481360941,-0.919553052412426,1,0
"4461",4461,1981-03-19,"Mar",0.705785420878438,-0.478402157991087,0.358857324913747,-0.00435767424969293,0.237653640190336,0.0195460252149951,-0.0295018185201235,-0.102760570767023,1,0
"4462",4462,1981-03-20,"Mar",-0.0709293918306965,0.200076702788272,0.900417055430733,0.11982601515046,0.383396325488364,0.034379980917979,0.134018609349775,-0.0748360414800004,1,0
"4463",4463,1981-03-21,"Mar",-0.97292132679086,-0.638044298853359,-0.00218249543091017,-0.0946567994874205,0.172872523918128,-0.848236988198842,-0.356542674259921,-0.668232288829225,2,0.100000001490116
"4464",4464,1981-03-22,"Mar",0.104458101428273,-1.07706004349342,0.178337414741418,-0.286568277769372,-0.0457464461337164,-1.81985744396609,-1.64134603609484,-1.40125118261356,1,0
"4465",4465,1981-03-23,"Mar",0.405122239045832,-0.877507414992641,0.358857324913747,-0.467180308059041,-0.167203625986882,-1.66410151031999,-1.2675850581065,-1.26162853617845,1,0
"4466",4466,1981-03-24,"Mar",0.430177185603569,-0.717865274130368,-0.182702405603239,-0.297853945947234,-0.0700418357882029,-2.37612866082128,-1.78150640284047,-1.60370401994447,1,0
"4467",4467,1981-03-25,"Mar",0.555453829962135,-0.677954786491864,0.178337414741418,-0.252697493421263,-0.0700418357882029,-1.99786422274972,-1.75814634171619,-1.47804363815287,1,0
"4468",4468,1981-03-26,"Mar",0.780952172121531,-0.35867050476734,-0.00218249543091017,-0.309139614125199,-0.159108457505273,-1.62701676252965,-1.68806615834338,-1.30351533010898,1,0
"4469",4469,1981-03-27,"Mar",0.831062065237004,-0.0393862230427958,-0.182702405603239,-0.501037312592833,-0.402022817211604,-1.47126079351678,-1.78150640284047,-1.21974174224792,1,0
"4470",4470,1981-03-28,"Mar",1.48250118937253,0.200076702788272,0.358857324913747,-0.546193765118906,-0.33725158514902,-0.751816700530777,-1.29094511923077,-0.765968141333803,1,0
"4471",4471,1981-03-29,"Mar",1.55766698483067,0.439540009235768,0.358857324913747,-0.27526882977709,-0.175308678678133,-0.885321735989187,-1.45446554710067,-0.863703993838381,1,0
"4472",4472,1981-03-30,"Mar",1.40733539391436,0.0204794132608548,0.719897145258404,-0.117241915657564,0.0109296174472407,-0.944657417333993,-1.33766524147931,-0.905590787768915,1,0
"4473",4473,1981-03-31,"Mar",1.30711369611353,-0.27884952949031,1.26145687577539,-0.56877888128905,-0.296765858531298,-0.588643753666425,-0.870464018993888,-0.556534171681136,1,0
"4474",4474,1981-04-01,"Apr",1.00644955849597,-0.119207578936271,0.900417055430733,-0.557479433296769,-0.280565637358439,-0.0842912403045507,-0.426622857632734,-0.193515290949845,1,0
"4475",4475,1981-04-02,"Apr",0.906228816480097,0.200076702788272,0.900417055430733,-0.0495003469613469,0.132386797300406,-0.0249557004268277,-0.309822552011378,-0.130685100054045,1,0
"4476",4476,1981-04-03,"Apr",0.755896269778864,-0.238938851543573,0.539377235086076,0.0295131100984158,0.10809140764592,-0.714731952740431,-1.15078475248514,-0.67521342115098,1,0
"4477",4477,1981-04-04,"Apr",0.956338709595571,-0.0393862230427958,1.08093696560306,-0.286568277769372,-0.12671789936916,-1.52317946164333,-1.66470609721911,-1.25464740385669,1,0
"4478",4478,1981-04-05,"Apr",0.856117967579695,-0.797686439715611,0.719897145258404,-0.591350217644877,-0.38583248024835,-1.7456879483854,-1.68806615834338,-1.35936438868303,1,0
"4479",4479,1981-04-06,"Apr",1.55766698483067,-0.478402157991087,0.178337414741418,-0.354296066651169,-0.191499015641368,-2.11653541965759,-1.96838689183464,-1.65257194619676,1,0
"4480",4480,1981-04-07,"Apr",1.08161535395414,-0.35867050476734,-0.363222315775567,-0.399452519177243,-0.264375300395185,-1.71602014307977,-1.87494664733755,-1.34540212403952,1,0
"4481",4481,1981-04-08,"Apr",1.65788868263149,0.120255727511243,-0.00218249543091017,-0.139813252013391,-0.0862321727514382,-1.36000655014574,-1.68806615834338,-1.1429492867086,1,0
"4482",4482,1981-04-09,"Apr",1.78316532699006,0.0603900912075926,-0.00218249543091017,-0.343010398473307,-0.312956195494534,-0.751816700530777,-1.50118566934921,-0.765968141333803,1,0
"4483",4483,1981-04-10,"Apr",1.9585518644641,0.718913613013573,-0.00218249543091017,-0.591350217644877,-0.499194491619907,-0.262298001404788,-0.940544202366702,-1.14993041903036,1,0
"4484",4484,1981-04-11,"Apr",2.35943769988249,0.958376919461088,0.539377235086076,-0.681663122696922,-0.612546618781822,-0.759233678382263,-1.4311054859764,-0.668232288829225,1,0
"4485",4485,1981-04-12,"Apr",2.40954854878289,1.19783984529216,0.900417055430733,-0.704234459052749,-0.67732773505403,-1.04849468285354,-1.78150640284047,-0.97540211098647,1,0
"4486",4486,1981-04-13,"Apr",2.45965844189837,1.0381978947381,0.539377235086076,-0.546193765118906,-0.539680218237629,-1.04107770500206,-1.75814634171619,-0.940496449377693,1,0
"4487",4487,1981-04-14,"Apr",2.48471434424106,1.21779518426552,1.26145687577539,-0.580064549466912,-0.555870555200864,-0.647979435011225,-1.5946259138463,-0.689175685794492,1,0
"4488",4488,1981-04-15,"Apr",2.35943769988249,1.19783984529216,1.80301660629238,-0.433309523711035,-0.369632259075491,0.0195460252149951,-1.01062438573952,-0.109741703088778,1,0
"4489",4489,1981-04-16,"Apr",1.83327522010553,0.798734588290602,1.26145687577539,-0.410738187355105,-0.33725158514902,-0.0397895146627129,-0.823743896745345,-0.109741703088778,1,0
"4490",4490,1981-04-17,"Apr",1.60777783373109,0.279897678065282,1.62249669612005,-0.444595191888897,-0.304861027012907,0.382976525266977,-0.426622857632734,0.274220574607779,1,0
"4491",4491,1981-04-18,"Apr",1.55766698483067,0.279897678065282,0.900417055430733,-0.309139614125199,-0.272470468876812,0.115966454350148,-0.963904263490973,-0.00502471826244456,1,0
"4492",4492,1981-04-19,"Apr",1.5827219313884,0.0603900912075926,1.26145687577539,-0.0946567994874205,-0.061946667306576,0.434895228760292,-0.613503346626904,0.364975294790601,1,0
"4493",4493,1981-04-20,"Apr",1.70799857574697,0.419584670262408,0.719897145258404,-0.0156433424275551,0.0514153440649625,-0.306799727046626,-0.800383835621074,-0.354081334350224,1,0
"4494",4494,1981-04-21,"Apr",1.50755613593024,0.200076702788272,0.719897145258404,-0.218826709073154,-0.0862321727514382,-0.26971497925628,-0.613503346626904,-0.277288878810912,1,0
"4495",4495,1981-04-22,"Apr",1.23194790065539,0.160166405457981,0.900417055430733,-0.218826709073154,-0.061946667306576,-0.128792965946389,-0.566783224378362,-0.214458687915112,1,0
"4496",4496,1981-04-23,"Apr",0.881172914137406,0.479450306566059,0.539377235086076,-0.128527583835427,-0.0457464461337164,-0.759233678382263,-1.29094511923077,-0.772949273655559,1,0
"4497",4497,1981-04-24,"Apr",1.30711369611353,0.399629331289049,0.539377235086076,-0.00435767424969293,-0.0295561091704811,-1.11524720058275,-1.61798597497057,-1.00332664027349,1,0
"4498",4498,1981-04-25,"Apr",1.90844197134863,0.599181959789826,-0.00218249543091017,-0.00435767424969293,-0.0376512776521079,-0.729565908443404,-1.33766524147931,-0.689175685794492,1,0
"4499",4499,1981-04-26,"Apr",1.70799857574697,0.758824290960311,0.719897145258404,-0.252697493421263,-0.23198474225909,-0.54414216949167,-1.38438536372785,-0.61238323025518,1,0
"4500",4500,1981-04-27,"Apr",1.8082202735478,0.91846624151435,0.358857324913747,0.0633838944465246,0.075710733719449,-0.0768742624530588,-0.963904263490973,-0.116722835410534,1,0
"4501",4501,1981-04-28,"Apr",1.73305447808966,0.91846624151435,0.719897145258404,-0.0833711313094556,-0.0538514988249675,-0.262298001404788,-1.15078475248514,-0.368043598993735,1,0
"4502",4502,1981-04-29,"Apr",1.30711369611353,0.99828721679138,-0.363222315775567,-0.230126157065436,-0.12671789936916,0.0417969587694558,-0.823743896745345,-0.081817173801756,2,0.699999988079071
"4503",4503,1981-04-30,"Apr",1.0565604073964,0.599181959789826,-0.00218249543091017,-0.230126157065436,-0.159108457505273,0.130800268586033,-0.823743896745345,0.00195641405931102,2,0.5
"4504",4504,1981-05-01,"May",1.40733539391436,0.619137298763185,-0.00218249543091017,0.243995924736194,0.229548587499085,0.286556237598908,-0.590143285502633,0.162522457459689,1,0
"4505",4505,1981-05-02,"May",1.60777783373109,0.698958274040214,0.539377235086076,-0.0720854631314908,-0.110527562405925,0.0121290473635182,-1.01062438573952,-0.0957794384452671,2,0.800000011920929
"4506",4506,1981-05-03,"May",1.75810942464737,1.51712412701668,0.719897145258404,-0.365581734829134,0.0595105125465894,-0.032372536811236,-1.22086493585796,-0.158609629341067,1,0
"4507",4507,1981-05-04,"May",1.88338606900594,0.758824290960311,1.26145687577539,-0.489751644414971,-0.410117985693213,-0.314216704898118,-1.08070456911233,-0.305213408097935,1,0
"4508",4508,1981-05-05,"May",1.68294362918923,1.07810819206841,1.08093696560306,-0.410738187355105,-0.345346753630629,-0.699897997037458,-1.4311054859764,-0.137666232375801,1,0
"4509",4509,1981-05-06,"May",1.45744528702984,0.958376919461088,1.44197678594772,-0.850989484808729,-0.636842008436308,-0.18071152797262,-0.940544202366702,-0.263326614167401,1,0
"4510",4510,1981-05-07,"May",1.40733539391436,0.91846624151435,0.900417055430733,-1.05417285145433,-0.790689746425568,0.249471489808562,-0.543423163254091,0.218371516033734,1,0
"4511",4511,1981-05-08,"May",1.55766698483067,0.818689927263962,0.900417055430733,-1.14448575650627,-0.887851536624266,0.560983427834299,-0.426622857632734,0.490635676582202,1,0
"4512",4512,1981-05-09,"May",1.55766698483067,0.718913613013573,0.539377235086076,-0.907431605512665,-0.636842008436308,0.420061273057323,-0.309822552011378,0.337050765503579,1,0
"4513",4513,1981-05-10,"May",1.4323903404721,0.0404347522342141,0.539377235086076,-0.952574278224319,-0.653032345399543,0.145634224289017,-0.543423163254091,0.0368620756680889,1,0
"4514",4514,1981-05-11,"May",1.23194790065539,0.659047976709923,0.539377235086076,-0.884846489342521,-0.67732773505403,0.138217246437525,-0.753663713372532,0.0438432079898445,1,0
"4515",4515,1981-05-12,"May",1.30711369611353,0.738868951986933,0.719897145258404,-0.896132157520383,-0.67732773505403,0.197552786315248,-0.683583529999718,0.0787488695986224,1,0
"4516",4516,1981-05-13,"May",2.10888441116536,0.83864526623732,1.62249669612005,-0.986445062572427,-0.742108851326238,0.427478392375899,-0.449982918757006,0.330069633181823,1,0
"4517",4517,1981-05-14,"May",1.73305447808966,0.718913613013573,1.62249669612005,-0.74939091157872,-0.620651671473073,0.123383290734556,-1.01062438573952,-0.00502471826244456,1,0
"4518",4518,1981-05-15,"May",2.0086627133645,1.3175714985159,1.9835365164647,-0.850989484808729,-0.701623124708516,0.130800268586033,-0.847103957869617,0.0508243403116001,1,0
"4519",4519,1981-05-16,"May",1.65788868263149,0.91846624151435,1.80301660629238,-1.1670570928622,-0.936432431723596,-0.00270476687236695,-0.963904263490973,-0.081817173801756,1,0
"4520",4520,1981-05-17,"May",-1.07815372716777,0.898510902540992,-0.742314109921738,-0.986445062572427,-0.798784914907195,-0.158460735885243,-1.03398444686379,-0.228420952558623,4,12.5799999237061
"4521",4521,1981-05-18,"May",2.0086627133645,0.639092637736544,1.80301660629238,-0.659078006526778,-0.531575165546378,-0.291965771343657,-1.1040646302366,-0.319175672741446,1,0
"4522",4522,1981-05-19,"May",1.50755613593024,1.07810819206841,2.16405642663703,-0.9638737262166,-0.693518072017265,-0.0768742624530588,-0.660223468875447,-0.0957794384452671,1,0
"4523",4523,1981-05-20,"May",0.981394611938262,0.91846624151435,2.34457633680936,-0.975159394394463,-0.685422903535657,0.560983427834299,-0.286462490887107,0.490635676582202,1,0
"4524",4524,1981-05-21,"May",0.881172914137406,1.15792954796184,1.80301660629238,-0.907431605512665,-0.67732773505403,0.397810480969946,-0.496703041005548,0.323088500860068,1,0
"4525",4525,1981-05-22,"May",1.15678210519723,0.83864526623732,1.44197678594772,-0.884846489342521,-0.669232566572403,0.479396812935032,-0.520063102129819,0.385918691755868,1,0
"4526",4526,1981-05-23,"May",1.50755613593024,1.19783984529216,1.62249669612005,-1.47185281255202,-0.588261113336959,0.612902131327628,-0.309822552011378,0.553465867478002,1,0
"4527",4527,1981-05-24,"May",1.0565604073964,0.99828721679138,2.16405642663703,-0.918717273690527,-0.661137398090795,0.308807029686285,-0.473342979881277,0.211390383711978,1,0
"4528",4528,1981-05-25,"May",1.10667125629683,0.938421580487708,1.80301660629238,-0.783247916112511,-0.588261113336959,0.486813932253607,-0.403262796508463,0.41384322104289,1,0
"4529",4529,1981-05-26,"May",1.35722454501396,1.05815323371146,1.44197678594772,-0.557479433296769,-0.450603712310934,0.264305445511531,-0.613503346626904,0.183465854424956,1,0
"4530",4530,1981-05-27,"May",1.83327522010553,1.07810819206841,1.44197678594772,-0.602635885822842,-0.474899101965421,0.412644436672915,-0.566783224378362,0.330069633181823,1,0
"4531",4531,1981-05-28,"May",1.55766698483067,1.0381978947381,1.9835365164647,-1.0316015150984,-0.78259457794396,0.323640985389254,-0.543423163254091,0.253277177642512,1,0
"4532",4532,1981-05-29,"May",1.55766698483067,1.07810819206841,2.52509624698169,-1.11061497215826,-0.847365810006544,0.412644436672915,-0.473342979881277,0.385918691755868,1,0
"4533",4533,1981-05-30,"May",1.60777783373109,0.91846624151435,1.80301660629238,-1.06545851963219,-0.814975251870431,0.724156374698666,-0.309822552011378,0.686107381591358,1,0
"4534",4534,1981-05-31,"May",1.68294362918923,0.99828721679138,1.62249669612005,-0.9638737262166,-0.725908630153378,0.612902131327628,-0.309822552011378,0.560446999799758,1,0
"4535",4535,1981-06-01,"Jun",1.53261203827293,0.878555563567612,1.80301660629238,-0.918717273690527,-0.717813461671752,0.568400264218707,-0.426622857632734,0.504597941225713,1,0
"4536",4536,1981-06-02,"Jun",1.60777783373109,1.29761615954255,1.62249669612005,-1.21221354538817,-0.952632652896456,0.612902131327628,-0.426622857632734,0.560446999799758,1,0
"4537",4537,1981-06-03,"Jun",1.55766698483067,1.15792954796184,1.08093696560306,-1.32509778679604,-0.83117547304329,0.946664861440741,0.6012198318352,0.986296071426848,1,0
"4538",4538,1981-06-04,"Jun",1.9585518644641,0.818689927263962,0.358857324913747,-2.0249745715991,-1.55991855216241,0.724156374698666,-0.122942063017208,0.734975307843647,4,19.7999992370605
"4539",4539,1981-06-05,"Jun",1.48250118937253,1.27766082056919,0.900417055430733,-1.91209033019123,-1.42226115113594,0.916996950034789,0.0872984871012326,0.937428145174559,1,0
"4540",4540,1981-06-06,"Jun",1.33216864267127,1.27766082056919,1.9835365164647,-1.27994133427007,-0.968822989859709,0.790908750960782,-0.169662185265751,0.776862101774181,1,0
"4541",4541,1981-06-07,"Jun",1.15678210519723,1.25770586221223,2.52509624698169,-1.14448575650627,-0.83117547304329,0.894746157947412,0.0405783648526902,0.923465880531048,1,0
"4542",4542,1981-06-08,"Jun",1.2068919983127,1.37743713481957,2.52509624698169,-1.06545851963219,-0.790689746425568,0.894746157947412,-0.0995820018929372,0.916484748209292,1,0
"4543",4543,1981-06-09,"Jun",1.2068919983127,1.35748217646262,2.34457633680936,-0.975159394394463,-0.742108851326238,0.916996950034789,-0.0528618796443948,0.95139040981807,1,0
"4544",4544,1981-06-10,"Jun",1.15678210519723,1.13797420898848,1.62249669612005,-1.14448575650627,-0.847365810006544,0.939247742122166,-0.0528618796443948,0.979314939105092,1,0
"4545",4545,1981-06-11,"Jun",1.13172620285454,1.3175714985159,1.62249669612005,-1.07675796762447,-0.798784914907195,1.01341723770286,0.0872984871012326,1.07705079160967,1,0
"4546",4546,1981-06-12,"Jun",1.2820587495558,1.19783984529216,1.44197678594772,-0.839690036816447,-0.418223038384464,1.07275277758057,0.834820443077912,1.16082437947074,1,0
"4547",4547,1981-06-13,"Jun",1.2820587495558,0.878555563567612,1.44197678594772,-1.52829493325596,-1.12267072784897,0.827993498751128,-0.00614175739585229,0.832711160348225,3,7.59999990463257
"4548",4548,1981-06-14,"Jun",0.956338709595571,1.27766082056919,1.9835365164647,-1.85564820948729,-1.40607081417302,0.531315516428361,-0.379902735384192,0.511579073547468,1,0
"4549",4549,1981-06-15,"Jun",1.10667125629683,1.3175714985159,1.9835365164647,-1.70890696354563,-1.30080397128278,0.724156374698666,-0.193022246390022,0.71403191087838,1,0
"4550",4550,1981-06-16,"Jun",1.23194790065539,1.35748217646262,1.9835365164647,-1.67503617919762,-1.29270880280135,0.627735804096415,-0.356542674259921,0.581390396765024,1,0
"4551",4551,1981-06-17,"Jun",1.40733539391436,1.3175714985159,2.34457633680936,-1.8895189938354,-1.40607081417302,0.649986879117974,-0.216382307514293,0.609314926052047,1,0
"4552",4552,1981-06-18,"Jun",1.10667125629683,1.33752683748926,2.16405642663703,-1.57343760596761,-1.02550893765029,1.0430851491088,0.741380198580827,1.1189375855402,1,0
"4553",4553,1981-06-19,"Jun",1.33216864267127,1.19783984529216,1.08093696560306,-1.73147829990156,-1.26031824466537,0.90216299433182,0.110658548225504,0.930447012852803,1,0
"4554",4554,1981-06-20,"Jun",0.906228816480097,1.3175714985159,2.16405642663703,-1.84436254130943,-1.25222307618376,0.879912202244443,0.461059465089572,0.902522483565781,1,0
"4555",4555,1981-06-21,"Jun",-0.371593529448231,1.23775052323887,2.88613606732635,-1.85564820948729,-1.32509936093758,0.916996950034789,0.250818914971131,0.944409277496315,1,0
"4556",4556,1981-06-22,"Jun",0.605564678862538,1.37743713481957,3.42769579784333,-1.73147829990156,-1.30890902397466,0.783491914576374,0.0405783648526902,0.630258323017313,1,0
"4557",4557,1981-06-23,"Jun",0.555453829962135,1.39739247379293,3.42769579784333,-1.52829493325596,-1.05788961157676,0.753824003170436,0.110658548225504,0.727994175521891,1,0
"4558",4558,1981-06-24,"Jun",0.430177185603569,1.43730315173965,3.247175887671,-1.32509778679604,-0.790689746425568,1.10983752537091,0.974980809823539,1.21667343804478,1,0
"4559",4559,1981-06-25,"Jun",-0.697312613623528,1.01824255576474,2.70561615715402,-1.33638345497401,-0.814975251870431,1.13208860039247,1.06842105432062,1.25157909965356,2,1.39999997615814
"4560",4560,1981-06-26,"Jun",-1.22347461550799,0.958376919461088,1.9835365164647,-1.69762129536776,-1.02550893765029,1.13208860039247,1.46554209343324,1.25856023197532,3,5.90000009536743
"4561",4561,1981-06-27,"Jun",-1.29864041096616,0.778779249317224,1.44197678594772,-1.65246484284169,-1.06599466426801,0.991166445615481,0.974980809823539,1.04912626232265,3,6.59999990463257
"4562",4562,1981-06-28,"Jun",-0.722368038073728,0.818689927263962,1.9835365164647,-0.997730730750392,-0.596356281818586,0.90216299433182,0.554499709586657,0.930447012852803,2,0.899999976158142
"4563",4563,1981-06-29,"Jun",-0.171150611739063,0.99828721679138,1.80301660629238,-1.11061497215826,-0.653032345399543,1.06533594119617,0.858180504202183,1.15384324714898,2,0.5
"4564",4564,1981-06-30,"Jun",-0.446759324906395,0.878555563567612,1.80301660629238,-1.42669636002595,-0.798784914907195,1.06533594119617,1.53562227680605,1.15384324714898,3,4.90000009536743
"4565",4565,1981-07-01,"Jul",-0.546980544814762,0.958376919461088,1.44197678594772,-1.65246484284169,-0.993118379514177,1.11725464468949,1.34874178781188,1.21667343804478,2,0.600000023841858
"4566",4566,1981-07-02,"Jul",-1.29864041096616,0.798734588290602,1.44197678594772,-1.52829493325596,-0.879756368142639,1.1840070209516,1.74586282692449,1.32837155519287,5,53.7000007629395
"4567",4567,1981-07-03,"Jul",-1.42391705532473,0.91846624151435,1.44197678594772,-1.48313848072988,-0.960727821378082,1.10983752537091,0.998340870947811,1.22365457036654,4,11
"4568",4568,1981-07-04,"Jul",-0.396648476005993,0.958376919461088,1.44197678594772,-1.60730839031572,-0.993118379514177,1.11725464468949,1.32538172668761,1.22365457036654,3,6.5
"4569",4569,1981-07-05,"Jul",-0.697312613623528,0.878555563567612,1.80301660629238,-1.66375051101966,-1.09028016971287,1.05791910481178,0.904900626450726,1.13988098250547,3,8.30000019073486
"4570",4570,1981-07-06,"Jul",-0.371593529448231,0.91846624151435,1.9835365164647,-1.57343760596761,-0.968822989859709,1.16917334818282,1.25530154331479,1.3074281582276,3,3.20000004768372
"4571",4571,1981-07-07,"Jul",-0.446759324906395,0.91846624151435,2.16405642663703,-1.50570981708581,-0.887851536624266,0.991166445615481,1.27866160443907,1.04912626232265,2,1.29999995231628
"4572",4572,1981-07-08,"Jul",-1.77469156395022,0.579226620816447,1.44197678594772,-1.93467544636137,-1.21173734956604,1.13208860039247,1.53562227680605,1.25157909965356,4,25.6000003814697
"4573",4573,1981-07-09,"Jul",-1.69952576849206,0.718913613013573,1.80301660629238,-2.28461383876295,-1.48704226740847,1.13208860039247,1.48890215455751,1.25856023197532,4,26.2000007629394
"4574",4574,1981-07-10,"Jul",-1.42391705532473,0.798734588290602,1.9835365164647,-2.23945738623698,-1.39797564569152,1.02825119340583,1.62906252130313,1.09799418857494,4,30.2000007629394
"4575",4575,1981-07-11,"Jul",-1.39886163087452,0.91846624151435,1.80301660629238,-1.99111756706531,-1.29270880280135,0.998583281999874,0.904900626450726,1.0561073946444,3,6.69999980926514
"4576",4576,1981-07-12,"Jul",-0.496870173806798,0.99828721679138,2.34457633680936,-1.53958060143382,-0.920242094760361,1.05791910481178,1.32538172668761,1.14686211482723,2,0.200000002980232
"4577",4577,1981-07-13,"Jul",-1.02303169779882,0.91846624151435,1.9835365164647,-1.35896857114415,-0.823080304561682,1.0430851491088,1.0917811154449,1.12591871786196,2,0.600000023841858
"4578",4578,1981-07-14,"Jul",-0.396648476005993,0.958376919461088,1.9835365164647,-1.34766912315187,-0.774489525252709,0.924413786419182,1.02170093207208,0.958371542139826,2,0.200000002980232
"4579",4579,1981-07-15,"Jul",-0.722368038073728,0.758824290960311,2.16405642663703,-1.27994133427007,-0.701623124708516,1.09500385260212,1.41882197118469,1.19573004107952,2,1.89999997615814
"4580",4580,1981-07-16,"Jul",-1.39886163087452,0.83864526623732,1.9835365164647,-1.18964220903234,-0.644937176917935,1.0430851491088,1.30202166556334,0.979314939105092,3,5.59999990463257
"4581",4581,1981-07-17,"Jul",-1.54919369968329,0.718913613013573,1.9835365164647,-1.06545851963219,-0.515384828583143,1.07275277758057,1.55898233793032,1.16082437947074,4,16.5
"4582",4582,1981-07-18,"Jul",-1.67447034404186,0.798734588290602,2.16405642663703,-1.34766912315187,-0.734003798634987,1.08016989689914,1.44218203230896,1.17478664411425,3,5.5
"4583",4583,1981-07-19,"Jul",-1.04808712224903,0.83864526623732,2.16405642663703,-1.30252645044021,-0.734003798634987,1.07275277758057,1.27866160443907,1.02818286535738,3,3.29999995231628
"4584",4584,1981-07-20,"Jul",-0.672257189173328,0.938421580487708,2.34457633680936,-1.31381211861808,-0.742108851326238,1.13208860039247,1.39546191006042,1.25157909965356,2,0.200000002980232
"4585",4585,1981-07-21,"Jul",-1.02303169779882,0.818689927263962,1.62249669612005,-1.44926769638188,-0.855460978488152,1.08758673328355,1.39546191006042,1.18874890875776,2,2
"4586",4586,1981-07-22,"Jul",-0.74742346252393,0.818689927263962,1.62249669612005,-1.32509778679604,-0.928337263241988,1.11725464468949,1.65242258242741,1.22365457036654,3,2.70000004768372
"4587",4587,1981-07-23,"Jul",-1.04808712224903,0.798734588290602,1.08093696560306,-2.07013102412517,-1.30890902397466,1.19142414027018,1.69914270467595,1.33535268751463,3,3.90000009536743
